method_name, cluster_id
FunctionSignature(DocumentType::setRole:1):171,1
FunctionSignature(DocumentType::getRole:0):175,1
FunctionSignature(DocumentType::setBundle:1):180,1
FunctionSignature(DocumentType::isBundle:0):184,1
FunctionSignature(HelpBook::setName:1):25,1
FunctionSignature(HelpBook::getName:0):29,1
FunctionSignature(HelpBook::setFolderName:1):35,1
FunctionSignature(HelpBook::getFolderName:0):39,1
FunctionSignature(HelpBook::setLocale:1):45,1
FunctionSignature(HelpBook::getLocale:0):49,1
FunctionSignature(HelpBook::addFileList:1):54,1
FunctionSignature(HelpBook::getFileLists:0):58,1
FunctionSignature(HelpBook::addFileSet:1):63,1
FunctionSignature(HelpBook::getFileSets:0):67,1
FunctionSignature(JarBundler::setArguments:1):344,1
FunctionSignature(JarBundler::setStubFile:1):354,1
FunctionSignature(JarBundler::setDir:1):362,1
FunctionSignature(JarBundler::setName:1):371,1
FunctionSignature(JarBundler::setShortName:1):381,1
FunctionSignature(JarBundler::setMainClass:1):388,1
FunctionSignature(JarBundler::setWorkingDirectory:1):395,1
FunctionSignature(JarBundler::setIcon:1):403,1
FunctionSignature(JarBundler::setBundleid:1):417,1
FunctionSignature(JarBundler::setDevelopmentregion:1):424,1
FunctionSignature(JarBundler::setAboutmenuname:1):431,1
FunctionSignature(JarBundler::setSmallTabs:1):438,1
FunctionSignature(JarBundler::setVmoptions:1):446,1
FunctionSignature(JarBundler::setAntialiasedgraphics:1):453,1
FunctionSignature(JarBundler::setAntialiasedtext:1):460,1
FunctionSignature(JarBundler::setScreenmenu:1):467,1
FunctionSignature(JarBundler::setGrowbox:1):474,1
FunctionSignature(JarBundler::setGrowboxintrudes:1):481,1
FunctionSignature(JarBundler::setLiveresize:1):488,1
FunctionSignature(JarBundler::setType:1):495,1
FunctionSignature(JarBundler::setSignature:1):502,1
FunctionSignature(JarBundler::setJvmversion:1):509,1
FunctionSignature(JarBundler::setInfoString:1):523,1
FunctionSignature(JarBundler::setShortInfoString:1):542,1
FunctionSignature(JarBundler::setVerbose:1):549,1
FunctionSignature(JarBundler::setShowPlist:1):552,1
FunctionSignature(JarBundler::setBuild:1):578,1
FunctionSignature(JarBundler::setVersion:1):588,1
FunctionSignature(JarBundler::setHelpBookFolder:1):592,1
FunctionSignature(JarBundler::setHelpBookName:1):596,1
FunctionSignature(JarBundler::setJars:1):603,1
FunctionSignature(JarBundler::setJar:1):616,1
FunctionSignature(JarBundler::setExecs:1):623,1
FunctionSignature(JarBundler::setExtraclasspath:1):638,1
FunctionSignature(JarBundler::setChmod:1):653,1
FunctionSignature(JarBundler::addJarfileset:1):661,1
FunctionSignature(JarBundler::addJarfilelist:1):665,1
FunctionSignature(JarBundler::addExecfileset:1):669,1
FunctionSignature(JarBundler::addExecfilelist:1):673,1
FunctionSignature(JarBundler::addResourcefileset:1):677,1
FunctionSignature(JarBundler::addResourcefilelist:1):681,1
FunctionSignature(JarBundler::addJavafileset:1):685,1
FunctionSignature(JarBundler::addJavafilelist:1):689,1
FunctionSignature(JarBundler::addExtraclasspathfileset:1):693,1
FunctionSignature(JarBundler::addExtraclasspathfilelist:1):697,1
FunctionSignature(JarBundler::addConfiguredJavaProperty:1):707,1
FunctionSignature(JarBundler::addConfiguredDocumentType:1):720,1
FunctionSignature(JarBundler::addConfiguredService:1):741,1
FunctionSignature(JarBundler::addConfiguredHelpBook:1):777,1
FunctionSignature(JarBundler::execute:0):815,1
FunctionSignature(JarBundler::setExecutable:1):1046,1
FunctionSignature(JarBundler::useOldPropertyNames:0):1071,1
FunctionSignature(JarBundler::processJarAttrs:0):1075,1
FunctionSignature(JarBundler::processJarFileSets:0):1095,1
FunctionSignature(JarBundler::processJarFileLists:0):1129,1
FunctionSignature(JarBundler::processExtraClassPathAttrs:0):1157,1
FunctionSignature(JarBundler::processExtraClassPathFileSets:0):1166,1
FunctionSignature(JarBundler::processExtraClassPathFileLists:0):1186,1
FunctionSignature(JarBundler::processExecAttrs:0):1202,1
FunctionSignature(JarBundler::processExecFileSets:0):1225,1
FunctionSignature(JarBundler::processResourceFileSets:0):1230,1
FunctionSignature(JarBundler::processJavaFileSets:0):1235,1
FunctionSignature(JarBundler::processCopyingFileSets:3):1239,1
FunctionSignature(JarBundler::processExecFileLists:0):1282,1
FunctionSignature(JarBundler::processResourceFileLists:0):1287,1
FunctionSignature(JarBundler::processJavaFileLists:0):1292,1
FunctionSignature(JarBundler::processCopyingFileLists:3):1296,1
FunctionSignature(JarBundler::copyHelpBooks:0):1334,1
FunctionSignature(JarBundler::copyApplicationStub:0):1410,1
FunctionSignature(JarBundler::writeInfoPlist:0):1428,1
FunctionSignature(JarBundler::writePkgInfo:0):1456,1
FunctionSignature(JarBundler::bundlePath:1):1472,1
ConstructorSignature(JavaProperty::JavaProperty:0):14,1
FunctionSignature(JavaProperty::setName:1):23,1
FunctionSignature(JavaProperty::getName:0):32,1
FunctionSignature(JavaProperty::setValue:1):47,1
FunctionSignature(JavaProperty::getValue:0):56,1
ConstructorSignature(PropertyListWriter::PropertyListWriter:1):95,1
FunctionSignature(PropertyListWriter::setJavaVersion:1):100,1
FunctionSignature(PropertyListWriter::writeFile:1):109,1
FunctionSignature(PropertyListWriter::createDOM:0):144,1
FunctionSignature(PropertyListWriter::buildDOM:0):162,1
FunctionSignature(PropertyListWriter::writeDocumentTypes:2):277,1
FunctionSignature(PropertyListWriter::writeServices:2):328,1
FunctionSignature(PropertyListWriter::writeClasspath:3):378,1
FunctionSignature(PropertyListWriter::writeJavaProperties:2):385,1
FunctionSignature(PropertyListWriter::createNode:2):403,1
FunctionSignature(PropertyListWriter::writeKeyStringPair:3):410,1
FunctionSignature(PropertyListWriter::writeKey:2):420,1
FunctionSignature(PropertyListWriter::writeString:2):427,1
